Timestep,alive_sector 0,alive_sector 1,alive_sector 2,alive_sector 3,dead_sector 0,dead_sector 1,dead_sector 2,dead_sector 3
3800,153.0,107.0,87.0,110.0,1305.0,1413.0,942.0,883.0
3810,152.0,108.0,85.0,109.0,1306.0,1414.0,942.0,884.0
3820,151.0,107.0,87.0,108.0,1306.0,1414.0,943.0,884.0
3830,151.0,107.0,85.0,108.0,1306.0,1415.0,943.0,885.0
3840,150.0,105.0,85.0,107.0,1307.0,1417.0,943.0,886.0
3850,150.0,104.0,84.0,108.0,1307.0,1418.0,943.0,886.0
3860,150.0,101.0,82.0,108.0,1308.0,1419.0,945.0,887.0
3870,151.0,104.0,80.0,105.0,1308.0,1419.0,946.0,887.0
3880,151.0,100.0,81.0,107.0,1308.0,1420.0,946.0,887.0
3890,151.0,100.0,80.0,108.0,1308.0,1420.0,946.0,887.0
3900,152.0,98.0,77.0,109.0,1308.0,1421.0,948.0,887.0
3910,152.0,98.0,76.0,109.0,1308.0,1421.0,949.0,887.0
3920,154.0,98.0,77.0,106.0,1308.0,1422.0,949.0,887.0
3930,155.0,97.0,76.0,105.0,1308.0,1423.0,949.0,887.0
3940,154.0,97.0,76.0,106.0,1308.0,1423.0,949.0,887.0
3950,153.0,98.0,76.0,106.0,1308.0,1423.0,949.0,887.0
3960,150.0,99.0,75.0,106.0,1311.0,1423.0,949.0,887.0
3970,149.0,101.0,73.0,106.0,1311.0,1423.0,950.0,887.0
3980,149.0,100.0,73.0,106.0,1312.0,1424.0,950.0,887.0
3990,149.0,98.0,76.0,103.0,1312.0,1424.0,950.0,888.0
4000,148.0,96.0,78.0,104.0,1312.0,1424.0,950.0,888.0
4010,148.0,96.0,77.0,103.0,1313.0,1425.0,950.0,888.0
4020,148.0,98.0,74.0,104.0,1313.0,1425.0,950.0,888.0
4030,149.0,97.0,74.0,103.0,1313.0,1426.0,950.0,888.0
4040,148.0,98.0,72.0,104.0,1313.0,1426.0,951.0,888.0
4050,147.0,96.0,72.0,106.0,1313.0,1426.0,952.0,888.0
4060,146.0,96.0,73.0,106.0,1313.0,1426.0,952.0,888.0
4070,146.0,96.0,72.0,106.0,1314.0,1426.0,952.0,888.0
4080,145.0,97.0,70.0,108.0,1314.0,1426.0,952.0,888.0
4090,147.0,97.0,68.0,108.0,1314.0,1426.0,952.0,888.0
4100,147.0,98.0,68.0,107.0,1314.0,1426.0,952.0,888.0
4110,145.0,98.0,70.0,106.0,1314.0,1426.0,952.0,889.0
4120,144.0,98.0,72.0,105.0,1314.0,1426.0,952.0,889.0
4130,144.0,98.0,72.0,105.0,1314.0,1426.0,952.0,889.0
4140,146.0,96.0,70.0,106.0,1314.0,1426.0,953.0,889.0
4150,146.0,97.0,69.0,106.0,1314.0,1426.0,953.0,889.0
4160,147.0,94.0,69.0,106.0,1314.0,1428.0,954.0,889.0
4170,146.0,93.0,70.0,106.0,1314.0,1428.0,954.0,889.0
4180,143.0,92.0,70.0,108.0,1315.0,1429.0,954.0,889.0
4190,142.0,92.0,71.0,106.0,1316.0,1429.0,954.0,890.0
4200,142.0,92.0,71.0,106.0,1316.0,1429.0,954.0,890.0
4210,142.0,90.0,72.0,105.0,1316.0,1430.0,954.0,891.0
4220,142.0,92.0,69.0,102.0,1317.0,1431.0,955.0,893.0
4230,140.0,91.0,70.0,103.0,1317.0,1431.0,955.0,893.0
4240,140.0,92.0,70.0,102.0,1317.0,1431.0,955.0,893.0
4250,138.0,92.0,71.0,101.0,1318.0,1431.0,955.0,894.0
4260,138.0,92.0,71.0,101.0,1318.0,1431.0,955.0,894.0
4270,139.0,93.0,69.0,100.0,1319.0,1431.0,955.0,895.0
4280,139.0,90.0,70.0,100.0,1319.0,1431.0,955.0,896.0
4290,141.0,89.0,69.0,98.0,1319.0,1432.0,956.0,896.0
4300,139.0,89.0,69.0,99.0,1319.0,1432.0,957.0,896.0
4310,137.0,89.0,71.0,98.0,1319.0,1432.0,957.0,897.0
4320,138.0,89.0,70.0,98.0,1319.0,1432.0,957.0,897.0
4330,137.0,88.0,70.0,98.0,1320.0,1433.0,957.0,897.0
4340,138.0,87.0,70.0,98.0,1320.0,1433.0,957.0,897.0
4350,138.0,87.0,71.0,96.0,1320.0,1433.0,957.0,898.0
4360,138.0,88.0,70.0,96.0,1320.0,1433.0,957.0,898.0
4370,138.0,90.0,69.0,95.0,1320.0,1433.0,957.0,898.0
4380,136.0,90.0,69.0,96.0,1321.0,1433.0,957.0,898.0
4390,134.0,89.0,70.0,96.0,1323.0,1433.0,957.0,898.0
4400,134.0,89.0,69.0,97.0,1323.0,1433.0,957.0,898.0
4410,133.0,88.0,70.0,96.0,1323.0,1434.0,957.0,899.0
4420,134.0,89.0,69.0,95.0,1323.0,1434.0,957.0,899.0
4430,135.0,87.0,69.0,95.0,1323.0,1435.0,957.0,899.0
4440,135.0,87.0,70.0,93.0,1324.0,1435.0,957.0,899.0
4450,136.0,87.0,69.0,93.0,1324.0,1435.0,957.0,899.0
4460,135.0,86.0,70.0,93.0,1324.0,1436.0,957.0,899.0
4470,133.0,87.0,70.0,94.0,1324.0,1436.0,957.0,899.0
4480,131.0,86.0,71.0,95.0,1325.0,1436.0,957.0,899.0
4490,132.0,85.0,70.0,95.0,1325.0,1436.0,957.0,900.0
4500,132.0,84.0,71.0,94.0,1326.0,1436.0,957.0,900.0
4510,129.0,82.0,73.0,96.0,1327.0,1436.0,957.0,900.0
4520,129.0,82.0,71.0,96.0,1328.0,1436.0,958.0,900.0
4530,128.0,83.0,71.0,95.0,1329.0,1436.0,958.0,900.0
4540,129.0,83.0,72.0,93.0,1329.0,1436.0,958.0,900.0
4550,130.0,83.0,71.0,92.0,1330.0,1436.0,958.0,900.0
4560,129.0,84.0,71.0,92.0,1330.0,1436.0,958.0,900.0
4570,130.0,85.0,69.0,92.0,1330.0,1437.0,958.0,900.0
4580,132.0,84.0,68.0,91.0,1330.0,1437.0,958.0,900.0
4590,132.0,82.0,70.0,90.0,1330.0,1437.0,959.0,900.0
4600,131.0,83.0,69.0,91.0,1330.0,1437.0,960.0,900.0
4610,131.0,84.0,67.0,91.0,1330.0,1437.0,960.0,900.0
4620,132.0,83.0,67.0,91.0,1330.0,1437.0,960.0,900.0
4630,128.0,84.0,67.0,92.0,1332.0,1437.0,961.0,900.0
4640,127.0,82.0,67.0,92.0,1332.0,1437.0,962.0,901.0
4650,126.0,82.0,67.0,91.0,1333.0,1438.0,963.0,901.0
4660,127.0,79.0,67.0,91.0,1334.0,1438.0,963.0,901.0
4670,124.0,80.0,68.0,91.0,1335.0,1438.0,963.0,901.0
4680,124.0,78.0,68.0,91.0,1335.0,1438.0,964.0,902.0
4690,126.0,78.0,67.0,90.0,1335.0,1438.0,964.0,902.0
4700,126.0,78.0,64.0,90.0,1336.0,1440.0,964.0,902.0
4710,124.0,78.0,63.0,89.0,1337.0,1440.0,965.0,904.0
4720,124.0,77.0,64.0,89.0,1337.0,1440.0,965.0,905.0
4730,123.0,79.0,61.0,89.0,1337.0,1441.0,966.0,905.0
4740,124.0,76.0,60.0,89.0,1338.0,1442.0,966.0,905.0
4750,122.0,78.0,59.0,90.0,1338.0,1442.0,966.0,905.0
4760,121.0,80.0,58.0,90.0,1338.0,1442.0,966.0,905.0
4770,120.0,79.0,57.0,90.0,1339.0,1443.0,967.0,905.0
4780,120.0,79.0,57.0,90.0,1339.0,1443.0,967.0,905.0
4790,120.0,79.0,57.0,90.0,1339.0,1443.0,968.0,905.0
4800,121.0,77.0,58.0,89.0,1339.0,1443.0,968.0,905.0
4810,120.0,77.0,58.0,90.0,1339.0,1443.0,968.0,905.0
4820,118.0,77.0,58.0,91.0,1340.0,1443.0,968.0,905.0
4830,118.0,77.0,57.0,91.0,1340.0,1443.0,969.0,905.0
4840,117.0,77.0,57.0,91.0,1341.0,1443.0,969.0,905.0
4850,116.0,77.0,59.0,89.0,1341.0,1443.0,969.0,907.0
4860,117.0,78.0,59.0,86.0,1341.0,1443.0,969.0,907.0
4870,115.0,78.0,58.0,87.0,1342.0,1443.0,970.0,907.0
4880,115.0,78.0,57.0,88.0,1342.0,1443.0,970.0,907.0
4890,115.0,78.0,56.0,89.0,1342.0,1443.0,970.0,907.0
4900,113.0,78.0,57.0,88.0,1343.0,1443.0,970.0,908.0
4910,113.0,78.0,57.0,88.0,1343.0,1443.0,970.0,908.0
4920,113.0,79.0,56.0,88.0,1343.0,1443.0,970.0,908.0
4930,113.0,76.0,58.0,88.0,1343.0,1443.0,970.0,909.0
4940,114.0,77.0,57.0,87.0,1343.0,1443.0,971.0,909.0
4950,114.0,75.0,58.0,87.0,1343.0,1443.0,971.0,909.0
4960,112.0,74.0,61.0,87.0,1343.0,1443.0,971.0,909.0
4970,112.0,73.0,61.0,88.0,1343.0,1443.0,971.0,909.0
4980,112.0,73.0,61.0,87.0,1344.0,1443.0,971.0,909.0
4990,112.0,74.0,60.0,86.0,1344.0,1443.0,971.0,910.0
5000,112.0,73.0,62.0,85.0,1344.0,1443.0,971.0,910.0
5010,112.0,73.0,62.0,85.0,1344.0,1443.0,971.0,910.0
5020,110.0,73.0,63.0,86.0,1344.0,1443.0,971.0,910.0
5030,110.0,73.0,63.0,85.0,1344.0,1443.0,971.0,911.0
5040,111.0,73.0,62.0,85.0,1344.0,1443.0,971.0,911.0
5050,109.0,73.0,63.0,84.0,1346.0,1443.0,971.0,912.0
5060,110.0,72.0,63.0,82.0,1346.0,1443.0,971.0,913.0
5070,110.0,72.0,63.0,81.0,1346.0,1443.0,971.0,914.0
5080,107.0,74.0,63.0,80.0,1347.0,1443.0,971.0,915.0
5090,103.0,76.0,62.0,82.0,1348.0,1443.0,971.0,915.0
5100,104.0,77.0,62.0,80.0,1348.0,1443.0,971.0,915.0
5110,104.0,76.0,63.0,80.0,1348.0,1443.0,971.0,915.0
5120,103.0,76.0,63.0,81.0,1348.0,1443.0,971.0,915.0
5130,103.0,75.0,63.0,82.0,1348.0,1443.0,971.0,915.0
5140,103.0,76.0,61.0,83.0,1348.0,1443.0,971.0,915.0
5150,103.0,76.0,62.0,82.0,1348.0,1443.0,971.0,915.0
5160,102.0,74.0,63.0,84.0,1348.0,1443.0,971.0,915.0
5170,102.0,76.0,63.0,82.0,1348.0,1443.0,971.0,915.0
5180,100.0,75.0,64.0,84.0,1348.0,1443.0,971.0,915.0
5190,101.0,74.0,64.0,84.0,1348.0,1443.0,971.0,915.0
5200,102.0,72.0,65.0,84.0,1348.0,1443.0,971.0,915.0
5210,99.0,71.0,66.0,86.0,1348.0,1444.0,971.0,915.0
5220,99.0,71.0,65.0,86.0,1348.0,1445.0,971.0,915.0
5230,101.0,71.0,62.0,86.0,1348.0,1445.0,972.0,915.0
5240,101.0,71.0,61.0,85.0,1349.0,1445.0,973.0,915.0
5250,101.0,71.0,61.0,84.0,1349.0,1445.0,973.0,916.0
5260,101.0,71.0,61.0,84.0,1349.0,1445.0,973.0,916.0
5270,100.0,70.0,61.0,84.0,1350.0,1446.0,973.0,916.0
5280,101.0,71.0,61.0,82.0,1350.0,1446.0,973.0,916.0
5290,99.0,72.0,61.0,83.0,1350.0,1446.0,973.0,916.0
5300,98.0,71.0,62.0,84.0,1350.0,1446.0,973.0,916.0
5310,98.0,71.0,62.0,84.0,1350.0,1446.0,973.0,916.0
5320,98.0,70.0,62.0,84.0,1350.0,1447.0,973.0,916.0
5330,99.0,69.0,62.0,84.0,1350.0,1447.0,973.0,916.0
5340,101.0,69.0,61.0,83.0,1350.0,1447.0,973.0,916.0
5350,100.0,67.0,62.0,85.0,1350.0,1447.0,973.0,916.0
5360,99.0,67.0,62.0,86.0,1350.0,1447.0,973.0,916.0
5370,99.0,67.0,62.0,84.0,1350.0,1448.0,973.0,917.0
5380,99.0,69.0,61.0,83.0,1350.0,1448.0,973.0,917.0
5390,102.0,68.0,60.0,82.0,1350.0,1448.0,973.0,917.0
5400,105.0,68.0,58.0,81.0,1350.0,1448.0,973.0,917.0
5410,106.0,68.0,57.0,79.0,1350.0,1449.0,973.0,918.0
5420,104.0,67.0,59.0,80.0,1350.0,1449.0,973.0,918.0
5430,99.0,69.0,60.0,82.0,1351.0,1449.0,973.0,918.0
5440,98.0,69.0,60.0,82.0,1351.0,1449.0,973.0,918.0
5450,97.0,69.0,60.0,82.0,1352.0,1449.0,973.0,918.0
5460,97.0,67.0,60.0,83.0,1352.0,1450.0,973.0,918.0
5470,95.0,70.0,57.0,82.0,1354.0,1450.0,974.0,918.0
5480,94.0,70.0,56.0,83.0,1355.0,1450.0,974.0,918.0
5490,95.0,71.0,54.0,82.0,1355.0,1450.0,974.0,919.0
5500,95.0,71.0,54.0,81.0,1355.0,1450.0,974.0,920.0
5510,97.0,70.0,55.0,78.0,1356.0,1450.0,974.0,920.0
5520,95.0,68.0,56.0,80.0,1356.0,1451.0,974.0,920.0
5530,95.0,68.0,56.0,80.0,1356.0,1451.0,974.0,920.0
5540,95.0,68.0,56.0,80.0,1356.0,1451.0,974.0,920.0
5550,93.0,70.0,56.0,79.0,1356.0,1451.0,974.0,921.0
5560,92.0,71.0,55.0,78.0,1357.0,1451.0,974.0,922.0
5570,89.0,71.0,57.0,78.0,1358.0,1451.0,974.0,922.0
5580,89.0,70.0,58.0,78.0,1358.0,1451.0,974.0,922.0
5590,88.0,69.0,57.0,80.0,1358.0,1453.0,974.0,922.0
5600,89.0,68.0,56.0,79.0,1359.0,1453.0,974.0,922.0
5610,87.0,66.0,58.0,79.0,1359.0,1454.0,974.0,923.0
5620,86.0,66.0,58.0,80.0,1359.0,1454.0,974.0,923.0
5630,88.0,66.0,56.0,80.0,1359.0,1454.0,974.0,923.0
5640,85.0,66.0,57.0,81.0,1359.0,1454.0,975.0,923.0
5650,87.0,66.0,57.0,79.0,1359.0,1455.0,975.0,923.0
5660,88.0,65.0,55.0,79.0,1360.0,1455.0,975.0,923.0
5670,90.0,66.0,54.0,76.0,1360.0,1455.0,975.0,924.0
5680,89.0,67.0,54.0,76.0,1360.0,1455.0,975.0,924.0
5690,91.0,66.0,52.0,75.0,1360.0,1457.0,975.0,925.0
5700,92.0,66.0,51.0,74.0,1360.0,1457.0,975.0,925.0
5710,92.0,65.0,52.0,74.0,1360.0,1457.0,975.0,925.0
5720,93.0,65.0,51.0,74.0,1361.0,1457.0,975.0,925.0
5730,92.0,63.0,52.0,75.0,1361.0,1457.0,975.0,925.0
5740,92.0,63.0,52.0,75.0,1361.0,1457.0,975.0,925.0
5750,90.0,64.0,53.0,75.0,1361.0,1457.0,975.0,925.0
5760,89.0,64.0,54.0,75.0,1361.0,1457.0,975.0,925.0
5770,89.0,64.0,54.0,74.0,1361.0,1457.0,975.0,926.0
5780,91.0,65.0,50.0,75.0,1361.0,1457.0,975.0,926.0
5790,92.0,64.0,50.0,75.0,1361.0,1457.0,975.0,926.0
5800,90.0,63.0,51.0,76.0,1362.0,1457.0,975.0,926.0
5810,88.0,63.0,53.0,76.0,1362.0,1458.0,975.0,926.0
5820,89.0,62.0,52.0,75.0,1362.0,1459.0,975.0,926.0
5830,89.0,63.0,50.0,76.0,1362.0,1459.0,975.0,926.0
5840,88.0,64.0,51.0,75.0,1362.0,1459.0,975.0,926.0
5850,88.0,65.0,50.0,74.0,1362.0,1459.0,975.0,927.0
5860,89.0,64.0,51.0,73.0,1362.0,1459.0,975.0,927.0
5870,89.0,64.0,51.0,73.0,1362.0,1459.0,975.0,927.0
5880,88.0,63.0,51.0,73.0,1363.0,1460.0,975.0,927.0
5890,87.0,62.0,52.0,74.0,1363.0,1460.0,975.0,927.0
5900,88.0,63.0,51.0,72.0,1363.0,1460.0,976.0,927.0
5910,87.0,62.0,52.0,73.0,1363.0,1460.0,976.0,927.0
5920,88.0,63.0,51.0,72.0,1363.0,1460.0,976.0,927.0
5930,87.0,62.0,53.0,72.0,1363.0,1461.0,976.0,927.0
5940,87.0,61.0,52.0,72.0,1363.0,1461.0,977.0,927.0
5950,86.0,62.0,50.0,73.0,1363.0,1461.0,977.0,928.0
5960,86.0,65.0,48.0,72.0,1363.0,1461.0,977.0,928.0
5970,87.0,63.0,50.0,71.0,1363.0,1461.0,977.0,928.0
5980,87.0,62.0,50.0,72.0,1363.0,1461.0,977.0,928.0
5990,87.0,63.0,50.0,71.0,1363.0,1461.0,977.0,928.0
6000,87.0,63.0,49.0,72.0,1363.0,1461.0,977.0,929.0
6010,86.0,65.0,48.0,71.0,1363.0,1461.0,977.0,929.0
6020,85.0,63.0,49.0,72.0,1364.0,1461.0,977.0,929.0
6030,84.0,64.0,50.0,71.0,1364.0,1461.0,977.0,929.0
6040,84.0,64.0,51.0,69.0,1364.0,1462.0,977.0,929.0
6050,84.0,62.0,52.0,70.0,1364.0,1462.0,977.0,929.0
6060,83.0,61.0,54.0,70.0,1364.0,1462.0,977.0,929.0
6070,84.0,59.0,53.0,71.0,1364.0,1463.0,977.0,929.0
6080,85.0,59.0,51.0,71.0,1364.0,1464.0,977.0,929.0
6090,83.0,60.0,52.0,70.0,1364.0,1464.0,978.0,929.0
6100,82.0,60.0,52.0,71.0,1364.0,1464.0,978.0,929.0
6110,80.0,61.0,50.0,74.0,1364.0,1464.0,978.0,929.0
6120,80.0,60.0,51.0,73.0,1365.0,1464.0,978.0,929.0
6130,81.0,59.0,50.0,74.0,1365.0,1464.0,978.0,929.0
6140,80.0,59.0,49.0,75.0,1365.0,1464.0,979.0,929.0
6150,81.0,58.0,50.0,74.0,1365.0,1464.0,979.0,929.0
6160,83.0,58.0,48.0,74.0,1365.0,1464.0,979.0,930.0
6170,80.0,59.0,48.0,75.0,1365.0,1464.0,979.0,930.0
6180,80.0,59.0,48.0,74.0,1365.0,1464.0,979.0,931.0
6190,83.0,59.0,46.0,73.0,1365.0,1464.0,979.0,931.0
6200,84.0,61.0,44.0,72.0,1365.0,1464.0,979.0,931.0
6210,82.0,62.0,44.0,73.0,1365.0,1464.0,979.0,931.0
6220,83.0,58.0,45.0,74.0,1365.0,1465.0,979.0,931.0
6230,84.0,56.0,44.0,74.0,1365.0,1466.0,980.0,931.0
6240,83.0,56.0,45.0,73.0,1365.0,1466.0,980.0,932.0
6250,82.0,56.0,46.0,73.0,1365.0,1466.0,980.0,932.0
6260,83.0,56.0,45.0,72.0,1366.0,1466.0,980.0,932.0
6270,82.0,57.0,44.0,71.0,1367.0,1466.0,980.0,934.0
6280,83.0,57.0,43.0,69.0,1367.0,1466.0,980.0,935.0
6290,85.0,57.0,42.0,68.0,1367.0,1466.0,980.0,935.0
6300,84.0,57.0,43.0,68.0,1367.0,1466.0,980.0,935.0
6310,84.0,57.0,43.0,68.0,1367.0,1466.0,980.0,935.0
6320,84.0,56.0,43.0,69.0,1367.0,1466.0,980.0,935.0
6330,84.0,56.0,44.0,68.0,1367.0,1466.0,980.0,935.0
6340,82.0,56.0,44.0,69.0,1368.0,1466.0,980.0,935.0
6350,82.0,57.0,43.0,68.0,1368.0,1466.0,981.0,935.0
6360,82.0,57.0,44.0,66.0,1368.0,1466.0,981.0,936.0
6370,81.0,56.0,44.0,67.0,1368.0,1467.0,981.0,936.0
6380,82.0,57.0,42.0,67.0,1368.0,1467.0,981.0,936.0
6390,83.0,57.0,41.0,67.0,1368.0,1467.0,981.0,936.0
6400,81.0,58.0,42.0,67.0,1368.0,1467.0,981.0,936.0
6410,82.0,54.0,45.0,65.0,1368.0,1468.0,981.0,937.0
6420,81.0,54.0,46.0,65.0,1368.0,1468.0,981.0,937.0
6430,81.0,54.0,45.0,65.0,1368.0,1468.0,982.0,937.0
6440,81.0,54.0,45.0,65.0,1368.0,1468.0,982.0,937.0
6450,82.0,55.0,45.0,63.0,1368.0,1468.0,982.0,937.0
6460,81.0,55.0,45.0,64.0,1368.0,1468.0,982.0,937.0
6470,81.0,56.0,44.0,63.0,1369.0,1468.0,982.0,937.0
6480,81.0,56.0,45.0,62.0,1369.0,1468.0,982.0,937.0
6490,79.0,56.0,47.0,62.0,1369.0,1468.0,982.0,937.0
6500,79.0,55.0,47.0,62.0,1369.0,1468.0,982.0,938.0
6510,79.0,55.0,47.0,62.0,1369.0,1468.0,982.0,938.0
6520,79.0,55.0,47.0,62.0,1369.0,1468.0,982.0,938.0
6530,80.0,55.0,45.0,62.0,1369.0,1469.0,982.0,938.0
6540,80.0,55.0,45.0,62.0,1369.0,1469.0,982.0,938.0
6550,80.0,55.0,44.0,63.0,1369.0,1469.0,982.0,938.0
6560,80.0,54.0,45.0,62.0,1369.0,1469.0,982.0,939.0
6570,81.0,57.0,42.0,61.0,1369.0,1469.0,982.0,939.0
6580,82.0,56.0,42.0,60.0,1369.0,1470.0,982.0,939.0
6590,78.0,54.0,45.0,62.0,1370.0,1470.0,982.0,939.0
6600,78.0,55.0,44.0,62.0,1370.0,1470.0,982.0,939.0
6610,76.0,55.0,45.0,63.0,1370.0,1470.0,982.0,939.0
6620,76.0,54.0,45.0,63.0,1370.0,1471.0,982.0,939.0
6630,76.0,54.0,44.0,64.0,1370.0,1471.0,982.0,939.0
6640,76.0,52.0,43.0,64.0,1371.0,1472.0,983.0,939.0
6650,77.0,51.0,42.0,64.0,1371.0,1473.0,983.0,939.0
6660,77.0,51.0,42.0,64.0,1371.0,1473.0,983.0,939.0
6670,76.0,50.0,45.0,63.0,1371.0,1473.0,983.0,939.0
6680,76.0,50.0,45.0,63.0,1371.0,1473.0,983.0,939.0
6690,76.0,49.0,46.0,62.0,1371.0,1473.0,983.0,940.0
6700,76.0,49.0,46.0,62.0,1371.0,1473.0,983.0,940.0
6710,76.0,49.0,46.0,62.0,1371.0,1473.0,983.0,940.0
6720,75.0,49.0,47.0,62.0,1371.0,1473.0,983.0,940.0
6730,76.0,49.0,45.0,62.0,1372.0,1473.0,983.0,940.0
6740,77.0,49.0,45.0,61.0,1372.0,1473.0,983.0,940.0
6750,77.0,47.0,45.0,61.0,1372.0,1475.0,983.0,940.0
6760,77.0,47.0,45.0,61.0,1372.0,1475.0,983.0,940.0
6770,78.0,48.0,43.0,61.0,1372.0,1475.0,983.0,940.0
6780,78.0,48.0,43.0,61.0,1372.0,1475.0,983.0,940.0
6790,77.0,48.0,43.0,62.0,1372.0,1475.0,983.0,940.0
6800,76.0,48.0,43.0,63.0,1372.0,1475.0,983.0,940.0
6810,77.0,48.0,44.0,61.0,1372.0,1475.0,983.0,940.0
6820,77.0,47.0,45.0,61.0,1372.0,1475.0,983.0,940.0
6830,76.0,47.0,45.0,62.0,1372.0,1475.0,983.0,940.0
6840,77.0,46.0,46.0,61.0,1372.0,1475.0,983.0,940.0
6850,77.0,46.0,46.0,61.0,1372.0,1475.0,983.0,940.0
6860,76.0,47.0,45.0,62.0,1372.0,1475.0,983.0,940.0
6870,75.0,48.0,43.0,63.0,1372.0,1475.0,984.0,940.0
6880,75.0,48.0,43.0,63.0,1372.0,1475.0,984.0,940.0
6890,73.0,48.0,44.0,63.0,1373.0,1475.0,984.0,940.0
6900,77.0,47.0,44.0,60.0,1373.0,1476.0,984.0,940.0
6910,77.0,45.0,45.0,59.0,1373.0,1477.0,984.0,941.0
6920,77.0,44.0,45.0,59.0,1373.0,1477.0,984.0,941.0
6930,76.0,44.0,45.0,60.0,1373.0,1477.0,984.0,942.0
6940,76.0,45.0,43.0,59.0,1373.0,1477.0,985.0,942.0
6950,76.0,46.0,42.0,59.0,1373.0,1477.0,985.0,942.0
6960,77.0,46.0,41.0,58.0,1373.0,1478.0,985.0,942.0
6970,76.0,47.0,40.0,59.0,1373.0,1478.0,985.0,942.0
6980,76.0,47.0,40.0,59.0,1373.0,1478.0,985.0,942.0
6990,76.0,46.0,40.0,59.0,1373.0,1479.0,985.0,942.0
7000,76.0,45.0,40.0,58.0,1373.0,1480.0,986.0,943.0
7010,75.0,45.0,40.0,58.0,1373.0,1480.0,986.0,943.0
7020,75.0,45.0,40.0,58.0,1373.0,1480.0,986.0,943.0
7030,74.0,45.0,41.0,58.0,1373.0,1480.0,986.0,943.0
7040,74.0,46.0,39.0,58.0,1373.0,1480.0,987.0,943.0
7050,74.0,46.0,39.0,58.0,1373.0,1480.0,987.0,943.0
7060,74.0,46.0,39.0,58.0,1373.0,1480.0,987.0,943.0
7070,75.0,45.0,38.0,57.0,1373.0,1481.0,987.0,944.0
7080,75.0,45.0,38.0,56.0,1373.0,1481.0,987.0,945.0
7090,75.0,45.0,38.0,56.0,1373.0,1481.0,987.0,945.0
7100,76.0,44.0,39.0,55.0,1373.0,1481.0,987.0,945.0
7110,76.0,44.0,38.0,55.0,1373.0,1481.0,988.0,945.0
7120,74.0,44.0,39.0,56.0,1373.0,1481.0,988.0,945.0
7130,75.0,44.0,39.0,55.0,1373.0,1481.0,988.0,945.0
7140,75.0,43.0,40.0,54.0,1373.0,1481.0,988.0,946.0
7150,75.0,42.0,40.0,54.0,1373.0,1482.0,988.0,946.0
7160,75.0,42.0,40.0,54.0,1373.0,1482.0,988.0,946.0
7170,74.0,43.0,40.0,54.0,1373.0,1482.0,988.0,946.0
7180,77.0,43.0,39.0,52.0,1373.0,1482.0,988.0,946.0
7190,77.0,43.0,38.0,52.0,1373.0,1483.0,988.0,946.0
7200,77.0,41.0,40.0,52.0,1373.0,1484.0,988.0,946.0
7210,79.0,42.0,37.0,51.0,1373.0,1484.0,988.0,946.0
7220,77.0,40.0,39.0,52.0,1373.0,1485.0,988.0,946.0
7230,77.0,40.0,39.0,52.0,1373.0,1485.0,988.0,946.0
7240,77.0,40.0,39.0,52.0,1373.0,1485.0,988.0,946.0
7250,77.0,38.0,40.0,52.0,1373.0,1486.0,988.0,946.0
7260,76.0,38.0,40.0,52.0,1374.0,1486.0,988.0,946.0
7270,76.0,39.0,40.0,51.0,1374.0,1486.0,988.0,946.0
7280,75.0,39.0,41.0,51.0,1374.0,1486.0,988.0,946.0
7290,74.0,39.0,41.0,50.0,1375.0,1486.0,989.0,946.0
7300,74.0,38.0,41.0,51.0,1375.0,1486.0,989.0,946.0
7310,73.0,36.0,41.0,52.0,1375.0,1488.0,989.0,946.0
7320,73.0,39.0,39.0,51.0,1375.0,1488.0,989.0,946.0
7330,74.0,40.0,38.0,50.0,1375.0,1488.0,989.0,946.0
7340,73.0,39.0,39.0,51.0,1375.0,1488.0,989.0,946.0
7350,74.0,35.0,41.0,52.0,1375.0,1488.0,989.0,946.0
7360,74.0,35.0,41.0,52.0,1375.0,1488.0,989.0,946.0
7370,74.0,36.0,40.0,52.0,1375.0,1488.0,989.0,946.0
7380,74.0,37.0,38.0,52.0,1375.0,1488.0,990.0,946.0
7390,73.0,39.0,37.0,51.0,1376.0,1488.0,990.0,946.0
7400,72.0,40.0,38.0,50.0,1376.0,1488.0,990.0,946.0
7410,72.0,40.0,38.0,50.0,1376.0,1488.0,990.0,946.0
7420,70.0,40.0,40.0,50.0,1376.0,1488.0,990.0,946.0
7430,69.0,40.0,40.0,51.0,1376.0,1488.0,990.0,946.0
7440,69.0,40.0,40.0,51.0,1376.0,1488.0,990.0,946.0
7450,69.0,39.0,40.0,51.0,1377.0,1488.0,990.0,946.0
7460,69.0,36.0,41.0,53.0,1377.0,1488.0,990.0,946.0
7470,69.0,36.0,41.0,53.0,1377.0,1488.0,990.0,946.0
7480,69.0,37.0,40.0,53.0,1377.0,1488.0,990.0,946.0
7490,70.0,37.0,39.0,53.0,1377.0,1488.0,990.0,946.0
7500,70.0,36.0,40.0,53.0,1377.0,1488.0,990.0,946.0
7510,71.0,36.0,39.0,53.0,1377.0,1488.0,990.0,946.0
7520,71.0,37.0,37.0,53.0,1377.0,1488.0,991.0,946.0
7530,72.0,37.0,36.0,53.0,1377.0,1488.0,991.0,946.0
7540,73.0,36.0,36.0,52.0,1377.0,1489.0,991.0,946.0
7550,72.0,36.0,36.0,53.0,1378.0,1489.0,991.0,946.0
