Timestep,entities_sector_0,entities_sector_1,entities_sector_2,entities_sector_3,mov_0_to_0,mov_0_to_1,mov_0_to_2,mov_0_to_3,mov_1_to_0,mov_1_to_1,mov_1_to_2,mov_1_to_3,mov_2_to_0,mov_2_to_1,mov_2_to_2,mov_2_to_3,mov_3_to_0,mov_3_to_1,mov_3_to_2,mov_3_to_3
16930,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6730,19.0,7.0,14.0,11.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0
2490,117.0,92.0,114.0,113.0,115.0,0.0,1.0,0.0,0.0,91.0,0.0,1.0,0.0,0.0,113.0,0.0,2.0,1.0,0.0,112.0
12460,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
12290,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
710,542.0,490.0,364.0,467.0,538.0,1.0,3.0,1.0,1.0,487.0,0.0,3.0,2.0,2.0,361.0,0.0,1.0,0.0,0.0,463.0
940,435.0,372.0,291.0,382.0,433.0,1.0,3.0,2.0,1.0,370.0,0.0,1.0,0.0,1.0,288.0,0.0,1.0,0.0,0.0,379.0
11000,2.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
330,1362.0,1173.0,788.0,868.0,1358.0,1.0,3.0,4.0,1.0,1170.0,1.0,2.0,1.0,0.0,784.0,0.0,2.0,2.0,0.0,862.0
7990,11.0,8.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0
12550,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
14350,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4480,38.0,21.0,37.0,33.0,38.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,33.0
4450,37.0,21.0,38.0,35.0,37.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,35.0
7710,12.0,8.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,8.0
7160,14.0,8.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0
11490,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
13050,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
0,1583.0,1743.0,841.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14060,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
16020,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
770,508.0,451.0,327.0,440.0,502.0,1.0,2.0,2.0,1.0,449.0,1.0,4.0,4.0,1.0,324.0,0.0,1.0,0.0,0.0,434.0
840,470.0,413.0,313.0,414.0,469.0,1.0,0.0,0.0,1.0,412.0,1.0,1.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,413.0
1440,293.0,244.0,196.0,238.0,291.0,1.0,0.0,1.0,1.0,240.0,0.0,0.0,0.0,1.0,196.0,0.0,1.0,2.0,0.0,237.0
820,483.0,427.0,318.0,417.0,480.0,1.0,2.0,1.0,1.0,421.0,2.0,3.0,1.0,1.0,314.0,0.0,1.0,4.0,0.0,413.0
4570,32.0,21.0,38.0,34.0,32.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,34.0
11120,2.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
6760,19.0,7.0,14.0,11.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0
12450,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
7700,12.0,7.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
10520,3.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0
11060,2.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
13600,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12780,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
4040,50.0,33.0,44.0,42.0,49.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,44.0,0.0,1.0,0.0,0.0,42.0
14860,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12580,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
1040,410.0,330.0,266.0,341.0,409.0,1.0,1.0,0.0,1.0,327.0,2.0,0.0,0.0,0.0,263.0,0.0,0.0,2.0,0.0,341.0
6880,18.0,7.0,13.0,9.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
11240,2.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
8260,9.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
620,634.0,574.0,452.0,549.0,630.0,1.0,2.0,0.0,1.0,572.0,0.0,2.0,2.0,1.0,450.0,0.0,1.0,0.0,0.0,547.0
8520,7.0,7.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0
11600,2.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
2230,157.0,111.0,126.0,139.0,157.0,0.0,2.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,1.0,0.0,139.0
1450,288.0,242.0,197.0,239.0,287.0,1.0,0.0,2.0,1.0,240.0,1.0,1.0,0.0,0.0,196.0,0.0,0.0,1.0,0.0,236.0
3730,66.0,36.0,48.0,48.0,64.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,48.0
12850,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
15650,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12830,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
13770,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
17120,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90,1557.0,1708.0,863.0,872.0,1555.0,1.0,0.0,2.0,2.0,1707.0,1.0,1.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,869.0
4490,38.0,21.0,37.0,33.0,38.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,33.0
7080,15.0,8.0,13.0,9.0,15.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0
2550,116.0,88.0,107.0,107.0,113.0,0.0,1.0,0.0,0.0,88.0,1.0,0.0,2.0,0.0,105.0,0.0,1.0,0.0,0.0,107.0
8820,9.0,5.0,11.0,7.0,9.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0
3890,57.0,33.0,49.0,45.0,57.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,45.0
9080,7.0,6.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
9240,9.0,6.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,7.0
14670,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10670,3.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
4600,31.0,22.0,36.0,34.0,31.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,34.0
10960,2.0,3.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
9580,8.0,4.0,7.0,8.0,8.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
5010,33.0,18.0,24.0,24.0,33.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0
7390,14.0,8.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0
15830,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8680,9.0,6.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0
7310,15.0,8.0,12.0,9.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0
5390,24.0,18.0,20.0,18.0,24.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,17.0
6970,15.0,8.0,13.0,9.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
13650,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11810,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
10310,5.0,5.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
3720,64.0,37.0,48.0,50.0,64.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,2.0,48.0,0.0,0.0,1.0,0.0,48.0
6670,18.0,6.0,15.0,12.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0
13120,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3570,65.0,39.0,62.0,52.0,65.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,51.0
9670,6.0,4.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
7830,12.0,7.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
7350,14.0,8.0,12.0,9.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0
10350,3.0,5.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
9700,5.0,4.0,7.0,9.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
13360,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
12760,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
12800,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
14570,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14770,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8850,9.0,6.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0
790,494.0,437.0,326.0,429.0,490.0,1.0,1.0,0.0,1.0,436.0,1.0,0.0,1.0,0.0,324.0,0.0,2.0,0.0,0.0,429.0
8140,10.0,8.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
11100,2.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
6710,19.0,7.0,14.0,11.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,11.0
13180,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
570,700.0,613.0,496.0,599.0,697.0,1.0,1.0,1.0,1.0,609.0,0.0,2.0,0.0,0.0,495.0,0.0,2.0,3.0,0.0,596.0
1330,328.0,262.0,211.0,263.0,324.0,1.0,1.0,0.0,1.0,257.0,1.0,2.0,2.0,1.0,209.0,0.0,1.0,3.0,0.0,261.0
9330,7.0,5.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
14490,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8230,9.0,11.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0
5040,33.0,18.0,23.0,23.0,33.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0
15240,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3470,70.0,41.0,66.0,58.0,69.0,0.0,1.0,1.0,0.0,41.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,57.0
3860,56.0,34.0,49.0,46.0,56.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,46.0
10240,5.0,5.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
8940,7.0,6.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
8280,9.0,7.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
16180,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4750,34.0,23.0,30.0,27.0,34.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,27.0
12620,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
13280,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
6520,19.0,8.0,14.0,10.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,10.0
1720,234.0,185.0,164.0,201.0,232.0,2.0,0.0,1.0,1.0,182.0,1.0,0.0,0.0,1.0,163.0,0.0,1.0,0.0,0.0,200.0
380,1233.0,991.0,719.0,850.0,1228.0,1.0,0.0,2.0,1.0,988.0,2.0,2.0,3.0,1.0,717.0,0.0,1.0,1.0,0.0,846.0
7130,14.0,8.0,13.0,10.0,14.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
900,450.0,393.0,299.0,383.0,448.0,1.0,0.0,2.0,1.0,390.0,2.0,0.0,0.0,0.0,297.0,0.0,1.0,2.0,0.0,381.0
16580,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8750,10.0,7.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,7.0
17020,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10930,3.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
11690,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
16760,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4990,33.0,18.0,24.0,24.0,32.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,24.0
3380,73.0,49.0,70.0,60.0,70.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,2.0,0.0,69.0,0.0,1.0,0.0,0.0,59.0
280,1394.0,1504.0,840.0,870.0,1390.0,1.0,2.0,3.0,1.0,1497.0,1.0,2.0,1.0,2.0,837.0,0.0,2.0,4.0,0.0,865.0
11370,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0
15590,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9450,9.0,5.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
1690,243.0,189.0,162.0,208.0,242.0,1.0,2.0,1.0,1.0,187.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1.0,0.0,207.0
9120,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
4910,34.0,19.0,26.0,26.0,33.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0
9530,9.0,5.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0
10970,2.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
10320,5.0,5.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
5870,19.0,12.0,18.0,18.0,19.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,17.0
7500,12.0,8.0,13.0,8.0,12.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
6570,18.0,7.0,15.0,11.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0
2340,131.0,101.0,123.0,131.0,130.0,0.0,1.0,1.0,0.0,99.0,0.0,1.0,1.0,1.0,122.0,0.0,0.0,1.0,0.0,129.0
7320,15.0,8.0,12.0,9.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0
12610,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
13990,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9340,7.0,5.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
10650,3.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
1080,397.0,316.0,262.0,323.0,395.0,1.0,2.0,2.0,1.0,314.0,1.0,0.0,0.0,0.0,259.0,0.0,1.0,1.0,0.0,321.0
14320,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5680,20.0,14.0,20.0,19.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.0
8900,7.0,6.0,10.0,8.0,7.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
9470,10.0,5.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
10480,3.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0
11590,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
11760,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
12420,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
8840,9.0,6.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0
14810,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8500,7.0,8.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0
7340,14.0,8.0,13.0,9.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
7170,14.0,8.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0
4540,36.0,21.0,37.0,34.0,35.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,33.0
2640,116.0,79.0,97.0,105.0,116.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,104.0
750,515.0,463.0,339.0,447.0,512.0,1.0,0.0,4.0,1.0,458.0,1.0,2.0,0.0,3.0,338.0,0.0,2.0,1.0,0.0,441.0
4440,37.0,21.0,39.0,35.0,37.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,35.0
3950,52.0,32.0,49.0,46.0,51.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,46.0
1760,234.0,176.0,165.0,191.0,232.0,1.0,2.0,0.0,1.0,174.0,2.0,0.0,0.0,0.0,161.0,0.0,1.0,1.0,0.0,191.0
10420,3.0,5.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
14930,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12020,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
